2 7 116.44168448598131 39.89809037383178 1202143860000 116.4474153271028 39.897867943925235 1202143930000 116.45214502564103 39.8968902051282 1202144000000 116.45287015384615 39.89289123076923 1202144070000 116.45359528205128 39.88889225641026 1202144140000 116.45432041025641 39.88489328205128 1202144210000 116.45359528205128 39.88889225641026 1202144280000
3 7 116.34583525083612 40.01514026755853 1202143860000 116.34585632107023 40.016982742474916 1202143930000 116.34587739130434 40.0188252173913 1202144000000 116.34589846153845 40.02066769230769 1202144070000 116.34591953177258 40.02251016722408 1202144140000 116.34594060200669 40.024352642140464 1202144210000 116.34591953177242 40.02251016722411 1202144280000
10 7 116.40136999999999 39.91843999999997 1202143860000 116.40034233333333 39.91332333333333 1202143930000 116.40042609375 39.90906125 1202144000000 116.39984090909091 39.90663363636364 1202144070000 116.39646818181824 39.906442727272676 1202144140000 116.39984090909091 39.90663363636364 1202144210000 116.399715993266 39.906626565656566 1202144280000
12 7 116.3179547916667 40.049335208333325 1202143860000 116.32400687500001 40.05238312499999 1202143930000 116.33005895833334 40.055431041666665 1202144000000 116.33611104166667 40.05847895833333 1202144070000 116.33005895833334 40.05543104166667 1202144140000 116.3344672659465 40.05765112911523 1202144210000 116.3347884009382 40.057812857339954 1202144280000
24 7 116.29163850498338 39.94992189368771 1202143860000 116.29134780730897 39.94725677740864 1202143930000 116.29105710963455 39.94459166112957 1202144000000 116.29076641196013 39.9419265448505 1202144070000 116.29047571428572 39.93926142857143 1202144140000 116.2901850166113 39.93659631229236 1202144210000 116.28989431893687 39.93393119601329 1202144280000
27 7 116.41873363636348 39.97639181818169 1202143860000 116.4242699999999 39.97250999999991 1202143930000 116.4298063636363 39.968628181818126 1202144000000 116.4353427272727 39.96474636363634 1202144070000 116.4408790909091 39.960864545454555 1202144140000 116.43534272727267 39.96474636363634 1202144210000 116.439258691796 39.96200068736142 1202144280000
28 7 116.41340703703703 39.97332407407407 1202143860000 116.41630209876543 39.97468086419753 1202143930000 116.41993 39.975970000000004 1202144000000 116.42539000000004 39.97708999999999 1202144070000 116.41993 39.975970000000004 1202144140000 116.42084 39.97615666666667 1202144210000 116.42107947368422 39.97620578947368 1202144280000
29 7 116.40350109271523 40.02559966887417 1202143860000 116.40488950331127 40.02119105960265 1202143930000 116.40627791390729 40.01678245033113 1202144000000 116.40766632450331 40.012373841059606 1202144070000 116.40905473509935 40.007965231788084 1202144140000 116.41044314569537 40.00355662251656 1202144210000 116.41183155629139 39.999148013245026 1202144280000
30 7 116.73885999999999 40.081597499999994 1202143860000 116.72605259259258 40.089653981481476 1202143930000 116.71324518518517 40.09771046296296 1202144000000 116.70043777777778 40.10576694444445 1202144070000 116.68763037037037 40.11382342592593 1202144140000 116.67482296296299 40.121879907407404 1202144210000 116.68763037037037 40.11382342592593 1202144280000
33 7 116.32425738410596 40.065590033112585 1202143860000 116.32184447019867 40.06702943708609 1202143930000 116.31943155629139 40.068468841059605 1202144000000 116.31701864238411 40.06990824503311 1202144070000 116.31460572847682 40.07134764900662 1202144140000 116.31219281456954 40.07278705298013 1202144210000 116.30977990066226 40.07422645695364 1202144280000
34 7 116.47178111111113 39.9141 1202143860000 116.4712425490196 39.91223078431372 1202143930000 116.466842 39.912104 1202144000000 116.461211875 39.9123853125 1202144070000 116.45581333333332 39.913244444444445 1202144140000 116.45517573770492 39.91555409836065 1202144210000 116.45553953261249 39.921505441227765 1202144280000
50 7 116.28322444444444 39.83663888888889 1202143860000 116.28256164251208 39.834826328502416 1202143930000 116.28189884057971 39.83301376811594 1202144000000 116.28123603864735 39.83120120772947 1202144070000 116.28057323671497 39.829388647342995 1202144140000 116.27991043478261 39.82757608695652 1202144210000 116.27924763285026 39.82576352657005 1202144280000
51 7 116.19174187499999 39.929502500000005 1202143860000 116.19163979166666 39.92944416666667 1202143930000 116.19153770833333 39.929385833333335 1202144000000 116.19153985365853 39.927949463414635 1202144070000 116.19158082926829 39.92599970731707 1202144140000 116.19162180487805 39.92404995121951 1202144210000 116.1916627804878 39.922100195121956 1202144280000
52 7 116.30508466887417 39.88050993377484 1202143860000 116.30808168874172 39.88229933774835 1202143930000 116.31107870860927 39.884088741721854 1202144000000 116.31407572847682 39.885878145695365 1202144070000 116.31707274834437 39.887667549668876 1202144140000 116.32006976821191 39.88945695364239 1202144210000 116.31707274834437 39.887667549668876 1202144280000
53 7 116.41164339999999 39.900412966666664 1202143860000 116.4116854 39.901348633333335 1202143930000 116.41172739999999 39.9022843 1202144000000 116.4117694 39.90321996666667 1202144070000 116.41181139999999 39.90415563333333 1202144140000 116.4118534 39.9050913 1202144210000 116.41181139999999 39.90415563333333 1202144280000
54 7 116.54120173333334 40.02404646666667 1202143860000 116.5491864 40.0288508 1202143930000 116.55717106666667 40.03365513333333 1202144000000 116.56515573333334 40.038459466666666 1202144070000 116.5731404 40.043263800000005 1202144140000 116.58112506666667 40.04806813333333 1202144210000 116.5731404 40.04326380000002 1202144280000
57 7 116.28971769230769 39.946991538461546 1202143860000 116.28441384615385 39.9460941025641 1202143930000 116.28042827814569 39.94552139072847 1202144000000 116.2786736423841 39.94549821192053 1202144070000 116.27691900662252 39.94547503311258 1202144140000 116.27516437086094 39.945451854304636 1202144210000 116.27340973509934 39.94542867549669 1202144280000
60 7 116.4279285 39.925893499999994 1202143860000 116.42802416666666 39.9236325 1202143930000 116.42811983333333 39.9213715 1202144000000 116.4282155 39.919110499999995 1202144070000 116.42831116666666 39.9168495 1202144140000 116.42840683333333 39.9145885 1202144210000 116.4283111666667 39.91684949999996 1202144280000
64 7 116.39553906976744 39.96940372093023 1202143860000 116.39557162790697 39.969273488372096 1202143930000 116.39560418604651 39.969143255813954 1202144000000 116.39563674418605 39.96901302325581 1202144070000 116.39566930232559 39.96888279069768 1202144140000 116.3957018604651 39.96875255813953 1202144210000 116.39566930232559 39.96888279069768 1202144280000
