12 7 116.34980072164949 40.070373402061854 1202143020000 116.34635845360825 40.06694556701031 1202143090000 116.342916185567 40.06351773195876 1202143160000 116.33947391752578 40.060089896907215 1202143230000 116.33603164948454 40.05666206185567 1202143300000 116.3325893814433 40.05323422680413 1202143370000 116.33022300788356 40.04890199514857 1202143440000
15 7 116.3206565397924 39.89847809688581 1202143020000 116.31753681660899 39.897882249134945 1202143090000 116.3144170934256 39.89728640138408 1202143160000 116.31129737024222 39.89669055363321 1202143230000 116.30817764705881 39.896094705882355 1202143300000 116.3040316024341 39.895745415821494 1202143370000 116.30817764705881 39.896094705882355 1202143440000
20 7 116.32355465116278 39.93613302325582 1202143020000 116.32846860465116 39.93671209302326 1202143090000 116.33338255813953 39.9372911627907 1202143160000 116.3382965116279 39.93787023255814 1202143230000 116.34321046511627 39.93844930232558 1202143300000 116.34812441860464 39.93902837209302 1202143370000 116.35303837209302 39.93960744186046 1202143440000
34 7 116.4555299999999 39.920309999999986 1202143020000 116.45168 39.91879333333333 1202143090000 116.45153421052632 39.91868263157895 1202143160000 116.45149736842106 39.91861328173375 1202143230000 116.4514605263158 39.91854393188854 1202143300000 116.45142368421054 39.918474582043345 1202143370000 116.4513047023296 39.91737916002639 1202143440000
82 7 116.420429 39.91752875 1202143020000 116.420219 39.91499125 1202143090000 116.42028701149425 39.912277126436784 1202143160000 116.42041842911877 39.90952272030651 1202143230000 116.4205498467433 39.90676831417625 1202143300000 116.42068126436781 39.904013908045975 1202143370000 116.42054984674333 39.90676831417623 1202143440000
84 7 116.32257315789474 39.989494736842104 1202143020000 116.32392403508771 39.990937719298245 1202143090000 116.3252749122807 39.992380701754385 1202143160000 116.32651064171122 39.99372502673796 1202143230000 116.32651812834224 39.994017005347594 1202143300000 116.32652561497326 39.99430898395722 1202143370000 116.32653310160428 39.99460096256685 1202143440000
86 7 116.40558294545454 39.899922472727276 1202143020000 116.40553712727272 39.900739563636364 1202143090000 116.4054913090909 39.90155665454546 1202143160000 116.40544549090909 39.90237374545455 1202143230000 116.40539967272727 39.903190836363635 1202143300000 116.40535385454545 39.90400792727273 1202143370000 116.40530803636364 39.90482501818182 1202143440000
107 7 116.46405127272726 39.910874 1202143020000 116.46043672727272 39.909964 1202143090000 116.45682218181818 39.909054 1202143160000 116.45320763636363 39.908144 1202143230000 116.44959309090909 39.907234 1202143300000 116.44597854545454 39.906324 1202143370000 116.44959309090909 39.907234 1202143440000
142 7 116.31533730769232 39.8969226923077 1202143020000 116.31532384615385 39.896936153846156 1202143090000 116.31531038461539 39.896949615384614 1202143160000 116.31473818181819 39.89875818181818 1202143230000 116.31461958677686 39.89927016528926 1202143300000 116.31473528925619 39.89922388429752 1202143370000 116.31485099173554 39.89917760330577 1202143440000
175 7 116.41725999999997 39.91379200000001 1202143020000 116.4250644 39.914128399999996 1202143090000 116.42698187500001 39.911835625 1202143160000 116.42863 39.90805 1202143230000 116.4287295652174 39.906911739130436 1202143300000 116.43052232558139 39.907482093023255 1202143370000 116.42870198542174 39.915545577924334 1202143440000
176 7 116.41162770642202 39.91075513761468 1202143020000 116.41160201834862 39.909104678899084 1202143090000 116.411605 39.90738375 1202143160000 116.41178 39.90524 1202143230000 116.41195499999999 39.90309625 1202143300000 116.41213 39.900952499999995 1202143370000 116.41195499999998 39.903096250000004 1202143440000
180 7 116.30658543046357 39.974640695364236 1202143020000 116.30823112582782 39.973233741721856 1202143090000 116.30987682119205 39.97182678807947 1202143160000 116.3115225165563 39.97041983443708 1202143230000 116.31316821192053 39.9690128807947 1202143300000 116.31499518996166 39.96617073196236 1202143370000 116.31316821192053 39.9690128807947 1202143440000
218 7 116.400602 39.900597142857144 1202143020000 116.40062533333334 39.90148047619048 1202143090000 116.40064866666667 39.90236380952381 1202143160000 116.400672 39.90324714285715 1202143230000 116.40067553398057 39.90356339805825 1202143300000 116.40066873786408 39.903583786407765 1202143370000 116.4006755339806 39.90356339805825 1202143440000
220 7 116.35664533333332 39.90174066666667 1202143020000 116.35707 39.90343 1202143090000 116.35749466666667 39.90511933333333 1202143160000 116.35791933333333 39.90680866666667 1202143230000 116.358344 39.908498 1202143300000 116.35876866666666 39.91018733333333 1202143370000 116.35919333333335 39.91187666666668 1202143440000
